frame,dt,speedKmh,throttleRaw,throttleSmoothed,vehicleSpeedFeedbackKmh,engineRpmFeedback,currentGear,targetGear,requestsShift,lastShiftDirection,timeSinceLastShiftS,kickdownActive,throttleDeltaHistory,engineRpm,upshiftSpeed,downshiftSpeed,twinState,clutchPressure
5330,0.016000,203.327,1.0000,1.0000,203.327,4866.5,6,6,0,1,47.0720,1,0.0000,5309.1,265.000,187.000,3,1.0000
5331,0.016000,203.327,1.0000,1.0000,203.327,4866.5,6,6,0,1,47.0880,1,0.0000,5309.2,265.000,187.000,3,1.0000
5332,0.016000,203.328,1.0000,1.0000,203.328,4866.6,6,6,0,1,47.1040,1,0.0000,5309.2,265.000,187.000,3,1.0000
5333,0.016000,203.329,1.0000,1.0000,203.329,4866.6,6,6,0,1,47.1200,1,0.0000,5309.2,265.000,187.000,3,1.0000
5334,0.016000,203.329,1.0000,1.0000,203.329,4866.6,6,6,0,1,47.1360,1,0.0000,5309.2,265.000,187.000,3,1.0000
5335,0.016000,203.330,1.0000,1.0000,203.330,4866.6,6,6,0,1,47.1520,1,0.0000,5309.2,265.000,187.000,3,1.0000
5336,0.016000,203.331,1.0000,1.0000,203.331,4866.6,6,6,0,1,47.1680,1,0.0000,5309.2,265.000,187.000,3,1.0000
5337,0.016000,203.332,1.0000,1.0000,203.332,4866.6,6,6,0,1,47.1840,1,0.0000,5309.3,265.000,187.000,3,1.0000
5338,0.016000,203.332,1.0000,1.0000,203.332,4866.6,6,6,0,1,47.2000,1,0.0000,5309.3,265.000,187.000,3,1.0000
5339,0.016000,203.333,1.0000,1.0000,203.333,4866.7,6,6,0,1,47.2160,1,0.0000,5309.3,265.000,187.000,3,1.0000
5340,0.016000,203.334,1.0000,1.0000,203.334,4866.7,6,6,0,1,47.2320,1,0.0000,5309.3,265.000,187.000,3,1.0000
5341,0.016000,203.334,1.0000,1.0000,203.334,4866.7,6,6,0,1,47.2480,1,0.0000,5309.3,265.000,187.000,3,1.0000
5342,0.016000,203.335,1.0000,1.0000,203.335,4866.7,6,6,0,1,47.2640,1,0.0000,5309.4,265.000,187.000,3,1.0000
5343,0.016000,203.336,1.0000,1.0000,203.336,4866.7,6,6,0,1,47.2800,1,0.0000,5309.4,265.000,187.000,3,1.0000
5344,0.016000,203.336,1.0000,1.0000,203.336,4866.7,6,6,0,1,47.2960,1,0.0000,5309.4,265.000,187.000,3,1.0000
5345,0.016000,203.337,1.0000,1.0000,203.337,4866.7,6,6,0,1,47.3120,1,0.0000,5309.4,265.000,187.000,3,1.0000
5346,0.016000,203.338,1.0000,1.0000,203.338,4866.8,6,6,0,1,47.3280,1,0.0000,5309.4,265.000,187.000,3,1.0000
5347,0.016000,203.338,1.0000,1.0000,203.338,4866.8,6,6,0,1,47.3440,1,0.0000,5309.4,265.000,187.000,3,1.0000
5348,0.016000,203.339,1.0000,1.0000,203.339,4866.8,6,6,0,1,47.3600,1,0.0000,5309.5,265.000,187.000,3,1.0000
5349,0.016000,203.340,1.0000,1.0000,203.340,4866.8,6,6,0,1,47.3760,1,0.0000,5309.5,265.000,187.000,3,1.0000
5350,0.016000,203.341,1.0000,1.0000,203.341,4866.8,6,6,0,1,47.3920,1,0.0000,5309.5,265.000,187.000,3,1.0000
5351,0.016000,203.341,1.0000,1.0000,203.341,4866.8,6,6,0,1,47.4080,1,0.0000,5309.5,265.000,187.000,3,1.0000
5352,0.016000,203.342,1.0000,1.0000,203.342,4866.8,6,6,0,1,47.4240,1,0.0000,5309.5,265.000,187.000,3,1.0000
5353,0.016000,203.343,1.0000,1.0000,203.343,4866.9,6,6,0,1,47.4400,1,0.0000,5309.6,265.000,187.000,3,1.0000
5354,0.016000,203.343,1.0000,1.0000,203.343,4866.9,6,6,0,1,47.4560,1,0.0000,5309.6,265.000,187.000,3,1.0000
5355,0.016000,203.344,1.0000,1.0000,203.344,4866.9,6,6,0,1,47.4720,1,0.0000,5309.6,265.000,187.000,3,1.0000
5356,0.016000,203.345,1.0000,1.0000,203.345,4866.9,6,6,0,1,47.4880,1,0.0000,5309.6,265.000,187.000,3,1.0000
5357,0.016000,203.345,1.0000,1.0000,203.345,4866.9,6,6,0,1,47.5040,1,0.0000,5309.6,265.000,187.000,3,1.0000
5358,0.016000,203.346,1.0000,1.0000,203.346,4866.9,6,6,0,1,47.5200,1,0.0000,5309.6,265.000,187.000,3,1.0000
5359,0.016000,203.347,1.0000,1.0000,203.347,4866.9,6,6,0,1,47.5360,1,0.0000,5309.7,265.000,187.000,3,1.0000
5360,0.016000,203.347,1.0000,1.0000,203.347,4866.9,6,6,0,1,47.5520,1,0.0000,5309.7,265.000,187.000,3,1.0000
5361,0.016000,203.348,1.0000,1.0000,203.348,4867.0,6,6,0,1,47.5680,1,0.0000,5309.7,265.000,187.000,3,1.0000
5362,0.016000,203.349,1.0000,1.0000,203.349,4867.0,6,6,0,1,47.5840,1,0.0000,5309.7,265.000,187.000,3,1.0000
5363,0.016000,203.349,1.0000,1.0000,203.349,4867.0,6,6,0,1,47.6000,1,0.0000,5309.7,265.000,187.000,3,1.0000
5364,0.016000,203.350,1.0000,1.0000,203.350,4867.0,6,6,0,1,47.6160,1,0.0000,5309.7,265.000,187.000,3,1.0000
5365,0.016000,203.351,1.0000,1.0000,203.351,4867.0,6,6,0,1,47.6320,1,0.0000,5309.8,265.000,187.000,3,1.0000
5366,0.016000,203.351,1.0000,1.0000,203.351,4867.0,6,6,0,1,47.6480,1,0.0000,5309.8,265.000,187.000,3,1.0000
5367,0.016000,203.352,1.0000,1.0000,203.352,4867.0,6,6,0,1,47.6640,1,0.0000,5309.8,265.000,187.000,3,1.0000
5368,0.016000,203.353,1.0000,1.0000,203.353,4867.1,6,6,0,1,47.6800,1,0.0000,5309.8,265.000,187.000,3,1.0000
5369,0.016000,203.353,1.0000,1.0000,203.353,4867.1,6,6,0,1,47.6960,1,0.0000,5309.8,265.000,187.000,3,1.0000
5370,0.016000,203.354,1.0000,1.0000,203.354,4867.1,6,6,0,1,47.7120,1,0.0000,5309.9,265.000,187.000,3,1.0000
5371,0.016000,203.355,1.0000,1.0000,203.355,4867.1,6,6,0,1,47.7280,1,0.0000,5309.9,265.000,187.000,3,1.0000
5372,0.016000,203.356,1.0000,1.0000,203.356,4867.1,6,6,0,1,47.7440,1,0.0000,5309.9,265.000,187.000,3,1.0000
5373,0.016000,203.356,1.0000,1.0000,203.356,4867.1,6,6,0,1,47.7600,1,0.0000,5309.9,265.000,187.000,3,1.0000
5374,0.016000,203.357,1.0000,1.0000,203.357,4867.1,6,6,0,1,47.7760,1,0.0000,5309.9,265.000,187.000,3,1.0000
5375,0.016000,203.358,1.0000,1.0000,203.358,4867.2,6,6,0,1,47.7920,1,0.0000,5309.9,265.000,187.000,3,1.0000
5376,0.016000,203.358,1.0000,1.0000,203.358,4867.2,6,6,0,1,47.8080,1,0.0000,5310.0,265.000,187.000,3,1.0000
5377,0.016000,203.359,1.0000,1.0000,203.359,4867.2,6,6,0,1,47.8240,1,0.0000,5310.0,265.000,187.000,3,1.0000
5378,0.016000,203.360,1.0000,1.0000,203.360,4867.2,6,6,0,1,47.8400,1,0.0000,5310.0,265.000,187.000,3,1.0000
5379,0.016000,203.360,1.0000,1.0000,203.360,4867.2,6,6,0,1,47.8560,1,0.0000,5310.0,265.000,187.000,3,1.0000
5380,0.016000,203.361,1.0000,1.0000,203.361,4867.2,6,6,0,1,47.8720,1,0.0000,5310.0,265.000,187.000,3,1.0000
5381,0.016000,203.362,1.0000,1.0000,203.362,4867.2,6,6,0,1,47.8880,1,0.0000,5310.0,265.000,187.000,3,1.0000
5382,0.016000,203.362,1.0000,1.0000,203.362,4867.2,6,6,0,1,47.9040,1,0.0000,5310.1,265.000,187.000,3,1.0000
5383,0.016000,203.363,1.0000,1.0000,203.363,4867.3,6,6,0,1,47.9200,1,0.0000,5310.1,265.000,187.000,3,1.0000
5384,0.016000,203.364,1.0000,1.0000,203.364,4867.3,6,6,0,1,47.9360,1,0.0000,5310.1,265.000,187.000,3,1.0000
5385,0.016000,203.364,1.0000,1.0000,203.364,4867.3,6,6,0,1,47.9520,1,0.0000,5310.1,265.000,187.000,3,1.0000
5386,0.016000,203.365,1.0000,1.0000,203.365,4867.3,6,6,0,1,47.9680,1,0.0000,5310.1,265.000,187.000,3,1.0000
5387,0.016000,203.365,1.0000,1.0000,203.365,4867.3,6,6,0,1,47.9840,1,0.0000,5310.1,265.000,187.000,3,1.0000
5388,0.016000,203.366,1.0000,1.0000,203.366,4867.3,6,6,0,1,48.0000,1,0.0000,5310.2,265.000,187.000,3,1.0000
5389,0.016000,203.367,1.0000,1.0000,203.367,4867.3,6,6,0,1,48.0160,1,0.0000,5310.2,265.000,187.000,3,1.0000
5390,0.016000,203.367,1.0000,1.0000,203.367,4867.3,6,6,0,1,48.0320,1,0.0000,5310.2,265.000,187.000,3,1.0000
5391,0.016000,203.368,1.0000,1.0000,203.368,4867.4,6,6,0,1,48.0480,1,0.0000,5310.2,265.000,187.000,3,1.0000
5392,0.016000,203.369,1.0000,1.0000,203.369,4867.4,6,6,0,1,48.0640,1,0.0000,5310.2,265.000,187.000,3,1.0000
5393,0.016000,203.369,1.0000,1.0000,203.369,4867.4,6,6,0,1,48.0800,1,0.0000,5310.3,265.000,187.000,3,1.0000
5394,0.016000,203.370,1.0000,1.0000,203.370,4867.4,6,6,0,1,48.0960,1,0.0000,5310.3,265.000,187.000,3,1.0000
5395,0.016000,203.371,1.0000,1.0000,203.371,4867.4,6,6,0,1,48.1120,1,0.0000,5310.3,265.000,187.000,3,1.0000
5396,0.016000,203.371,1.0000,1.0000,203.371,4867.4,6,6,0,1,48.1280,1,0.0000,5310.3,265.000,187.000,3,1.0000
5397,0.016000,203.372,1.0000,1.0000,203.372,4867.4,6,6,0,1,48.1440,1,0.0000,5310.3,265.000,187.000,3,1.0000
5398,0.016000,203.373,1.0000,1.0000,203.373,4867.5,6,6,0,1,48.1600,1,0.0000,5310.3,265.000,187.000,3,1.0000
5399,0.016000,203.373,1.0000,1.0000,203.373,4867.5,6,6,0,1,48.1760,1,0.0000,5310.4,265.000,187.000,3,1.0000
5400,0.016000,203.374,1.0000,1.0000,203.374,4867.5,6,6,0,1,48.1920,1,0.0000,5310.4,265.000,187.000,3,1.0000
5401,0.016000,203.375,1.0000,1.0000,203.375,4867.5,6,6,0,1,48.2080,1,0.0000,5310.4,265.000,187.000,3,1.0000
5402,0.016000,203.375,1.0000,1.0000,203.375,4867.5,6,6,0,1,48.2240,1,0.0000,5310.4,265.000,187.000,3,1.0000
5403,0.016000,203.376,1.0000,1.0000,203.376,4867.5,6,6,0,1,48.2400,1,0.0000,5310.4,265.000,187.000,3,1.0000
5404,0.016000,203.377,1.0000,1.0000,203.377,4867.5,6,6,0,1,48.2560,1,0.0000,5310.4,265.000,187.000,3,1.0000
5405,0.016000,203.377,1.0000,1.0000,203.377,4867.5,6,6,0,1,48.2720,1,0.0000,5310.5,265.000,187.000,3,1.0000
5406,0.016000,203.378,1.0000,1.0000,203.378,4867.6,6,6,0,1,48.2880,1,0.0000,5310.5,265.000,187.000,3,1.0000
5407,0.016000,203.379,1.0000,1.0000,203.379,4867.6,6,6,0,1,48.3040,1,0.0000,5310.5,265.000,187.000,3,1.0000
5408,0.016000,203.379,1.0000,1.0000,203.379,4867.6,6,6,0,1,48.3200,1,0.0000,5310.5,265.000,187.000,3,1.0000
5409,0.016000,203.380,1.0000,1.0000,203.380,4867.6,6,6,0,1,48.3360,1,0.0000,5310.5,265.000,187.000,3,1.0000
5410,0.016000,203.380,1.0000,1.0000,203.380,4867.6,6,6,0,1,48.3520,1,0.0000,5310.5,265.000,187.000,3,1.0000
5411,0.016000,203.381,1.0000,1.0000,203.381,4867.6,6,6,0,1,48.3680,1,0.0000,5310.6,265.000,187.000,3,1.0000
5412,0.016000,203.382,1.0000,1.0000,203.382,4867.6,6,6,0,1,48.3840,1,0.0000,5310.6,265.000,187.000,3,1.0000
5413,0.016000,203.382,1.0000,1.0000,203.382,4867.6,6,6,0,1,48.4000,1,0.0000,5310.6,265.000,187.000,3,1.0000
5414,0.016000,203.383,1.0000,1.0000,203.383,4867.7,6,6,0,1,48.4160,1,0.0000,5310.6,265.000,187.000,3,1.0000
5415,0.016000,203.384,1.0000,1.0000,203.384,4867.7,6,6,0,1,48.4320,1,0.0000,5310.6,265.000,187.000,3,1.0000
5416,0.016000,203.384,1.0000,1.0000,203.384,4867.7,6,6,0,1,48.4480,1,0.0000,5310.6,265.000,187.000,3,1.0000
5417,0.016000,203.385,1.0000,1.0000,203.385,4867.7,6,6,0,1,48.4640,1,0.0000,5310.7,265.000,187.000,3,1.0000
5418,0.016000,203.386,1.0000,1.0000,203.386,4867.7,6,6,0,1,48.4800,1,0.0000,5310.7,265.000,187.000,3,1.0000
5419,0.016000,203.386,1.0000,1.0000,203.386,4867.7,6,6,0,1,48.4960,1,0.0000,5310.7,265.000,187.000,3,1.0000
5420,0.016000,203.387,1.0000,1.0000,203.387,4867.7,6,6,0,1,48.5120,1,0.0000,5310.7,265.000,187.000,3,1.0000
5421,0.016000,203.387,1.0000,1.0000,203.387,4867.7,6,6,0,1,48.5280,1,0.0000,5310.7,265.000,187.000,3,1.0000
5422,0.016000,203.388,1.0000,1.0000,203.388,4867.8,6,6,0,1,48.5440,1,0.0000,5310.7,265.000,187.000,3,1.0000
5423,0.016000,203.389,1.0000,1.0000,203.389,4867.8,6,6,0,1,48.5600,1,0.0000,5310.8,265.000,187.000,3,1.0000
5424,0.016000,203.389,1.0000,1.0000,203.389,4867.8,6,6,0,1,48.5760,1,0.0000,5310.8,265.000,187.000,3,1.0000
5425,0.016000,203.390,1.0000,1.0000,203.390,4867.8,6,6,0,1,48.5920,1,0.0000,5310.8,265.000,187.000,3,1.0000
5426,0.016000,203.391,1.0000,1.0000,203.391,4867.8,6,6,0,1,48.6080,1,0.0000,5310.8,265.000,187.000,3,1.0000
5427,0.016000,203.391,1.0000,1.0000,203.391,4867.8,6,6,0,1,48.6240,1,0.0000,5310.8,265.000,187.000,3,1.0000
5428,0.016000,203.392,1.0000,1.0000,203.392,4867.8,6,6,0,1,48.6400,1,0.0000,5310.8,265.000,187.000,3,1.0000
5429,0.016000,203.393,1.0000,1.0000,203.393,4867.9,6,6,0,1,48.6560,1,0.0000,5310.9,265.000,187.000,3,1.0000
5430,0.016000,203.393,1.0000,1.0000,203.393,4867.9,6,6,0,1,48.6720,1,0.0000,5310.9,265.000,187.000,3,1.0000
5431,0.016000,203.394,1.0000,1.0000,203.394,4867.9,6,6,0,1,48.6880,1,0.0000,5310.9,265.000,187.000,3,1.0000
5432,0.016000,203.394,1.0000,1.0000,203.394,4867.9,6,6,0,1,48.7040,1,0.0000,5310.9,265.000,187.000,3,1.0000
5433,0.016000,203.395,1.0000,1.0000,203.395,4867.9,6,6,0,1,48.7200,1,0.0000,5310.9,265.000,187.000,3,1.0000
5434,0.016000,203.396,1.0000,1.0000,203.396,4867.9,6,6,0,1,48.7360,1,0.0000,5310.9,265.000,187.000,3,1.0000
5435,0.016000,203.396,1.0000,1.0000,203.396,4867.9,6,6,0,1,48.7520,1,0.0000,5311.0,265.000,187.000,3,1.0000
5436,0.016000,203.397,1.0000,1.0000,203.397,4867.9,6,6,0,1,48.7680,1,0.0000,5311.0,265.000,187.000,3,1.0000
5437,0.016000,203.398,1.0000,1.0000,203.398,4868.0,6,6,0,1,48.7840,1,0.0000,5311.0,265.000,187.000,3,1.0000
5438,0.016000,203.398,1.0000,1.0000,203.398,4868.0,6,6,0,1,48.8000,1,0.0000,5311.0,265.000,187.000,3,1.0000
5439,0.016000,203.399,1.0000,1.0000,203.399,4868.0,6,6,0,1,48.8160,1,0.0000,5311.0,265.000,187.000,3,1.0000
5440,0.016000,203.399,1.0000,1.0000,203.399,4868.0,6,6,0,1,48.8320,1,0.0000,5311.0,265.000,187.000,3,1.0000
5441,0.016000,203.400,1.0000,1.0000,203.400,4868.0,6,6,0,1,48.8480,1,0.0000,5311.0,265.000,187.000,3,1.0000
5442,0.016000,203.401,1.0000,1.0000,203.401,4868.0,6,6,0,1,48.8640,1,0.0000,5311.1,265.000,187.000,3,1.0000
5443,0.016000,203.401,1.0000,1.0000,203.401,4868.0,6,6,0,1,48.8800,1,0.0000,5311.1,265.000,187.000,3,1.0000
5444,0.016000,203.402,1.0000,1.0000,203.402,4868.0,6,6,0,1,48.8960,1,0.0000,5311.1,265.000,187.000,3,1.0000
5445,0.016000,203.402,1.0000,1.0000,203.402,4868.0,6,6,0,1,48.9120,1,0.0000,5311.1,265.000,187.000,3,1.0000
5446,0.016000,203.403,1.0000,1.0000,203.403,4868.1,6,6,0,1,48.9280,1,0.0000,5311.1,265.000,187.000,3,1.0000
5447,0.016000,203.404,1.0000,1.0000,203.404,4868.1,6,6,0,1,48.9440,1,0.0000,5311.1,265.000,187.000,3,1.0000
5448,0.016000,203.404,1.0000,1.0000,203.404,4868.1,6,6,0,1,48.9600,1,0.0000,5311.2,265.000,187.000,3,1.0000
5449,0.016000,203.405,1.0000,1.0000,203.405,4868.1,6,6,0,1,48.9760,1,0.0000,5311.2,265.000,187.000,3,1.0000
5450,0.016000,203.406,1.0000,1.0000,203.406,4868.1,6,6,0,1,48.9920,1,0.0000,5311.2,265.000,187.000,3,1.0000
5451,0.016000,203.406,1.0000,1.0000,203.406,4868.1,6,6,0,1,49.0080,1,0.0000,5311.2,265.000,187.000,3,1.0000
5452,0.016000,203.407,1.0000,1.0000,203.407,4868.1,6,6,0,1,49.0240,1,0.0000,5311.2,265.000,187.000,3,1.0000
5453,0.016000,203.407,1.0000,1.0000,203.407,4868.1,6,6,0,1,49.0400,1,0.0000,5311.2,265.000,187.000,3,1.0000
5454,0.016000,203.408,1.0000,1.0000,203.408,4868.2,6,6,0,1,49.0560,1,0.0000,5311.3,265.000,187.000,3,1.0000
5455,0.016000,203.409,1.0000,1.0000,203.409,4868.2,6,6,0,1,49.0720,1,0.0000,5311.3,265.000,187.000,3,1.0000
5456,0.016000,203.409,1.0000,1.0000,203.409,4868.2,6,6,0,1,49.0880,1,0.0000,5311.3,265.000,187.000,3,1.0000
5457,0.016000,203.410,1.0000,1.0000,203.410,4868.2,6,6,0,1,49.1040,1,0.0000,5311.3,265.000,187.000,3,1.0000
5458,0.016000,203.410,1.0000,1.0000,203.410,4868.2,6,6,0,1,49.1200,1,0.0000,5311.3,265.000,187.000,3,1.0000
5459,0.016000,203.411,1.0000,1.0000,203.411,4868.2,6,6,0,1,49.1360,1,0.0000,5311.3,265.000,187.000,3,1.0000
5460,0.016000,203.412,1.0000,1.0000,203.412,4868.2,6,6,0,1,49.1520,1,0.0000,5311.4,265.000,187.000,3,1.0000
5461,0.016000,203.412,1.0000,1.0000,203.412,4868.2,6,6,0,1,49.1680,1,0.0000,5311.4,265.000,187.000,3,1.0000
5462,0.016000,203.413,1.0000,1.0000,203.413,4868.3,6,6,0,1,49.1840,1,0.0000,5311.4,265.000,187.000,3,1.0000
5463,0.016000,203.413,1.0000,1.0000,203.413,4868.3,6,6,0,1,49.2000,1,0.0000,5311.4,265.000,187.000,3,1.0000
5464,0.016000,203.414,1.0000,1.0000,203.414,4868.3,6,6,0,1,49.2160,1,0.0000,5311.4,265.000,187.000,3,1.0000
5465,0.016000,203.415,1.0000,1.0000,203.415,4868.3,6,6,0,1,49.2320,1,0.0000,5311.4,265.000,187.000,3,1.0000
5466,0.016000,203.415,1.0000,1.0000,203.415,4868.3,6,6,0,1,49.2480,1,0.0000,5311.4,265.000,187.000,3,1.0000
5467,0.016000,203.416,1.0000,1.0000,203.416,4868.3,6,6,0,1,49.2640,1,0.0000,5311.5,265.000,187.000,3,1.0000
5468,0.016000,203.416,1.0000,1.0000,203.416,4868.3,6,6,0,1,49.2800,1,0.0000,5311.5,265.000,187.000,3,1.0000
5469,0.016000,203.417,1.0000,1.0000,203.417,4868.3,6,6,0,1,49.2960,1,0.0000,5311.5,265.000,187.000,3,1.0000
5470,0.016000,203.418,1.0000,1.0000,203.418,4868.4,6,6,0,1,49.3120,1,0.0000,5311.5,265.000,187.000,3,1.0000
5471,0.016000,203.418,1.0000,1.0000,203.418,4868.4,6,6,0,1,49.3280,1,0.0000,5311.5,265.000,187.000,3,1.0000
5472,0.016000,203.419,1.0000,1.0000,203.419,4868.4,6,6,0,1,49.3440,1,0.0000,5311.5,265.000,187.000,3,1.0000
5473,0.016000,203.419,1.0000,1.0000,203.419,4868.4,6,6,0,1,49.3600,1,0.0000,5311.6,265.000,187.000,3,1.0000
5474,0.016000,203.420,1.0000,1.0000,203.420,4868.4,6,6,0,1,49.3760,1,0.0000,5311.6,265.000,187.000,3,1.0000
5475,0.016000,203.421,1.0000,1.0000,203.421,4868.4,6,6,0,1,49.3920,1,0.0000,5311.6,265.000,187.000,3,1.0000
5476,0.016000,203.421,1.0000,1.0000,203.421,4868.4,6,6,0,1,49.4080,1,0.0000,5311.6,265.000,187.000,3,1.0000
5477,0.016000,203.422,1.0000,1.0000,203.422,4868.4,6,6,0,1,49.4240,1,0.0000,5311.6,265.000,187.000,3,1.0000
5478,0.016000,203.422,1.0000,1.0000,203.422,4868.4,6,6,0,1,49.4400,1,0.0000,5311.6,265.000,187.000,3,1.0000
5479,0.016000,203.423,1.0000,1.0000,203.423,4868.5,6,6,0,1,49.4560,1,0.0000,5311.6,265.000,187.000,3,1.0000
5480,0.016000,203.424,1.0000,1.0000,203.424,4868.5,6,6,0,1,49.4720,1,0.0000,5311.7,265.000,187.000,3,1.0000
5481,0.016000,203.424,1.0000,1.0000,203.424,4868.5,6,6,0,1,49.4880,1,0.0000,5311.7,265.000,187.000,3,1.0000
5482,0.016000,203.425,1.0000,1.0000,203.425,4868.5,6,6,0,1,49.5040,1,0.0000,5311.7,265.000,187.000,3,1.0000
5483,0.016000,203.425,1.0000,1.0000,203.425,4868.5,6,6,0,1,49.5200,1,0.0000,5311.7,265.000,187.000,3,1.0000
5484,0.016000,203.426,1.0000,1.0000,203.426,4868.5,6,6,0,1,49.5360,1,0.0000,5311.7,265.000,187.000,3,1.0000
5485,0.016000,203.426,1.0000,1.0000,203.426,4868.5,6,6,0,1,49.5520,1,0.0000,5311.7,265.000,187.000,3,1.0000
5486,0.016000,203.427,1.0000,1.0000,203.427,4868.5,6,6,0,1,49.5680,1,0.0000,5311.8,265.000,187.000,3,1.0000
5487,0.016000,203.428,1.0000,1.0000,203.428,4868.6,6,6,0,1,49.5840,1,0.0000,5311.8,265.000,187.000,3,1.0000
5488,0.016000,203.428,1.0000,1.0000,203.428,4868.6,6,6,0,1,49.6000,1,0.0000,5311.8,265.000,187.000,3,1.0000
5489,0.016000,203.429,1.0000,1.0000,203.429,4868.6,6,6,0,1,49.6160,1,0.0000,5311.8,265.000,187.000,3,1.0000
5490,0.016000,203.429,1.0000,1.0000,203.429,4868.6,6,6,0,1,49.6320,1,0.0000,5311.8,265.000,187.000,3,1.0000
5491,0.016000,203.430,1.0000,1.0000,203.430,4868.6,6,6,0,1,49.6480,1,0.0000,5311.8,265.000,187.000,3,1.0000
5492,0.016000,203.431,1.0000,1.0000,203.431,4868.6,6,6,0,1,49.6640,1,0.0000,5311.8,265.000,187.000,3,1.0000
5493,0.016000,203.431,1.0000,1.0000,203.431,4868.6,6,6,0,1,49.6800,1,0.0000,5311.9,265.000,187.000,3,1.0000
5494,0.016000,203.432,1.0000,1.0000,203.432,4868.6,6,6,0,1,49.6960,1,0.0000,5311.9,265.000,187.000,3,1.0000
5495,0.016000,203.432,1.0000,1.0000,203.432,4868.6,6,6,0,1,49.7120,1,0.0000,5311.9,265.000,187.000,3,1.0000
5496,0.016000,203.433,1.0000,1.0000,203.433,4868.7,6,6,0,1,49.7280,1,0.0000,5311.9,265.000,187.000,3,1.0000
5497,0.016000,203.433,1.0000,1.0000,203.433,4868.7,6,6,0,1,49.7440,1,0.0000,5311.9,265.000,187.000,3,1.0000
5498,0.016000,203.434,1.0000,1.0000,203.434,4868.7,6,6,0,1,49.7600,1,0.0000,5311.9,265.000,187.000,3,1.0000
5499,0.016000,203.435,1.0000,1.0000,203.435,4868.7,6,6,0,1,49.7760,1,0.0000,5312.0,265.000,187.000,3,1.0000
5500,0.016000,203.435,1.0000,1.0000,203.435,4868.7,6,6,0,1,49.7920,1,0.0000,5312.0,265.000,187.000,3,1.0000
5501,0.016000,203.436,1.0000,1.0000,203.436,4868.7,6,6,0,1,49.8080,1,0.0000,5312.0,265.000,187.000,3,1.0000
5502,0.016000,203.436,1.0000,1.0000,203.436,4868.7,6,6,0,1,49.8240,1,0.0000,5312.0,265.000,187.000,3,1.0000
5503,0.016000,203.437,1.0000,1.0000,203.437,4868.7,6,6,0,1,49.8400,1,0.0000,5312.0,265.000,187.000,3,1.0000
5504,0.016000,203.437,1.0000,1.0000,203.437,4868.7,6,6,0,1,49.8560,1,0.0000,5312.0,265.000,187.000,3,1.0000
5505,0.016000,203.438,1.0000,1.0000,203.438,4868.8,6,6,0,1,49.8720,1,0.0000,5312.0,265.000,187.000,3,1.0000
5506,0.016000,203.439,1.0000,1.0000,203.439,4868.8,6,6,0,1,49.8880,1,0.0000,5312.1,265.000,187.000,3,1.0000
5507,0.016000,203.439,1.0000,1.0000,203.439,4868.8,6,6,0,1,49.9040,1,0.0000,5312.1,265.000,187.000,3,1.0000
5508,0.016000,203.440,1.0000,1.0000,203.440,4868.8,6,6,0,1,49.9200,1,0.0000,5312.1,265.000,187.000,3,1.0000
5509,0.016000,203.440,1.0000,1.0000,203.440,4868.8,6,6,0,1,49.9360,1,0.0000,5312.1,265.000,187.000,3,1.0000
5510,0.016000,203.441,1.0000,1.0000,203.441,4868.8,6,6,0,1,49.9520,1,0.0000,5312.1,265.000,187.000,3,1.0000
5511,0.016000,203.441,1.0000,1.0000,203.441,4868.8,6,6,0,1,49.9680,1,0.0000,5312.1,265.000,187.000,3,1.0000
5512,0.016000,203.442,1.0000,1.0000,203.442,4868.8,6,6,0,1,49.9840,1,0.0000,5312.1,265.000,187.000,3,1.0000
5513,0.016000,203.443,1.0000,1.0000,203.443,4868.9,6,6,0,1,50.0000,1,0.0000,5312.2,265.000,187.000,3,1.0000
5514,0.016000,203.443,1.0000,1.0000,203.443,4868.9,6,6,0,1,50.0160,1,0.0000,5312.2,265.000,187.000,3,1.0000
5515,0.016000,203.444,1.0000,1.0000,203.444,4868.9,6,6,0,1,50.0320,1,0.0000,5312.2,265.000,187.000,3,1.0000
5516,0.016000,203.444,1.0000,1.0000,203.444,4868.9,6,6,0,1,50.0480,1,0.0000,5312.2,265.000,187.000,3,1.0000
5517,0.016000,203.445,1.0000,1.0000,203.445,4868.9,6,6,0,1,50.0640,1,0.0000,5312.2,265.000,187.000,3,1.0000
5518,0.016000,203.445,1.0000,1.0000,203.445,4868.9,6,6,0,1,50.0800,1,0.0000,5312.2,265.000,187.000,3,1.0000
5519,0.016000,203.446,1.0000,1.0000,203.446,4868.9,6,6,0,1,50.0960,1,0.0000,5312.3,265.000,187.000,3,1.0000
5520,0.016000,203.447,1.0000,1.0000,203.447,4868.9,6,6,0,1,50.1120,1,0.0000,5312.3,265.000,187.000,3,1.0000
5521,0.016000,203.447,1.0000,1.0000,203.447,4868.9,6,6,0,1,50.1280,1,0.0000,5312.3,265.000,187.000,3,1.0000
5522,0.016000,203.448,1.0000,1.0000,203.448,4869.0,6,6,0,1,50.1440,1,0.0000,5312.3,265.000,187.000,3,1.0000
5523,0.016000,203.448,1.0000,1.0000,203.448,4869.0,6,6,0,1,50.1600,1,0.0000,5312.3,265.000,187.000,3,1.0000
5524,0.016000,203.449,1.0000,1.0000,203.449,4869.0,6,6,0,1,50.1760,1,0.0000,5312.3,265.000,187.000,3,1.0000
